X_Result	Y_Result	ErrorXhigh_Result	ErrorXlow_Result	ErrorYhigh_Result	ErrorYlow_Result	X_Uncertainty	Y_ExpStat	Y_SimStat	Y_BkgSys	Y_CutEffSys	Y_FanoSys	Y_NeutronXsecSys
0.39	0.0435803	0.003305	0.003305	0.00859725	0.00921734	0.39	0.00450636	0.0047183	0.00499212	0.00522813	0.00571165	0.00939081
0.396617	0.0437894	0.003305	0.003305	0.00860949	0.00923237	0.396617	0.00450898	0.00472103	0.0049954	0.00523185	0.00571776	0.00940684
0.403233	0.0440042	0.003305	0.003305	0.00862091	0.00924664	0.403233	0.00451087	0.00472298	0.00499796	0.00523483	0.00572321	0.00942215
0.40985	0.044218	0.003305	0.003305	0.00863209	0.00926066	0.40985	0.00451259	0.00472476	0.00500043	0.00523771	0.00572854	0.00943721
0.416466	0.0444308	0.003305	0.003305	0.00864304	0.00927444	0.416466	0.00451416	0.00472638	0.0050028	0.00524049	0.00573376	0.00945201
0.423083	0.0446426	0.003305	0.003305	0.00865378	0.00928798	0.423083	0.00451558	0.00472784	0.00500509	0.00524318	0.00573886	0.00946656
0.4297	0.0448536	0.003305	0.003305	0.00866431	0.00930129	0.4297	0.00451686	0.00472915	0.00500729	0.00524577	0.00574386	0.00948089
0.436316	0.0450636	0.003305	0.003305	0.00867464	0.00931439	0.436316	0.00451799	0.0047303	0.00500942	0.00524829	0.00574877	0.00949499
0.442933	0.0452728	0.003305	0.003305	0.00868478	0.00932728	0.442933	0.00451899	0.00473132	0.00501148	0.00525073	0.00575359	0.00950889
0.44955	0.0454812	0.003305	0.003305	0.00869473	0.00933998	0.44955	0.00451986	0.00473219	0.00501348	0.00525311	0.00575832	0.00952257
0.456166	0.0456888	0.003305	0.003305	0.00870452	0.00935248	0.456166	0.00452061	0.00473293	0.00501541	0.00525542	0.00576298	0.00953606
0.462783	0.0458956	0.003305	0.003305	0.00871413	0.0093648	0.462783	0.00452123	0.00473354	0.0050173	0.00525767	0.00576756	0.00954936
0.469399	0.0461016	0.003305	0.003305	0.00872359	0.00937694	0.469399	0.00452173	0.00473403	0.00501914	0.00525987	0.00577208	0.00956248
0.476016	0.0463069	0.003305	0.003305	0.00873289	0.00938892	0.476016	0.00452212	0.00473439	0.00502094	0.00526203	0.00577654	0.00957542
0.482633	0.0465115	0.003305	0.003305	0.00874205	0.00940074	0.482633	0.0045224	0.00473464	0.0050227	0.00526414	0.00578094	0.0095882
0.489249	0.0467154	0.003305	0.003305	0.00875107	0.0094124	0.489249	0.00452258	0.00473477	0.00502443	0.00526622	0.00578529	0.00960081
0.495866	0.0469187	0.003305	0.003305	0.00875996	0.00942392	0.495866	0.00452265	0.00473479	0.00502613	0.00526826	0.0057896	0.00961327
0.502482	0.0471212	0.003305	0.003305	0.00876872	0.00943529	0.502482	0.00452262	0.00473471	0.00502781	0.00527028	0.00579386	0.00962558
0.509099	0.0473232	0.003305	0.003305	0.00877736	0.00944653	0.509099	0.0045225	0.00473453	0.00502947	0.00527228	0.00579809	0.00963776
0.515716	0.0475245	0.003305	0.003305	0.00878589	0.00945764	0.515716	0.00452228	0.00473424	0.00503111	0.00527425	0.00580228	0.00964979
0.522332	0.0477252	0.003305	0.003305	0.0087943	0.00946862	0.522332	0.00452198	0.00473386	0.00503274	0.00527622	0.00580645	0.00966169
0.528949	0.0479253	0.003305	0.003305	0.00880262	0.00947949	0.528949	0.00452158	0.00473339	0.00503437	0.00527817	0.00581059	0.00967347
0.535566	0.0481249	0.003305	0.003305	0.00881083	0.00949024	0.535566	0.00452111	0.00473282	0.00503599	0.00528011	0.00581471	0.00968513
0.542182	0.0483239	0.003305	0.003305	0.00881894	0.00950089	0.542182	0.00452055	0.00473217	0.00503762	0.00528205	0.00581881	0.00969667
0.548799	0.0485223	0.003305	0.003305	0.00882697	0.00951143	0.548799	0.00451991	0.00473144	0.00503924	0.005284	0.0058229	0.0097081
0.555415	0.0487203	0.003305	0.003305	0.00883492	0.00952188	0.555415	0.0045192	0.00473062	0.00504088	0.00528595	0.00582698	0.00971943
0.562032	0.0489177	0.003305	0.003305	0.00884278	0.00953223	0.562032	0.00451842	0.00472972	0.00504253	0.0052879	0.00583105	0.00973066
0.568649	0.0491146	0.003305	0.003305	0.00885057	0.00954249	0.568649	0.00451757	0.00472875	0.00504418	0.00528987	0.00583512	0.00974178
0.575265	0.049311	0.003305	0.003305	0.00885828	0.00955267	0.575265	0.00451665	0.00472771	0.00504586	0.00529185	0.0058392	0.00975282
0.581882	0.049507	0.003305	0.003305	0.00886593	0.00956276	0.581882	0.00451566	0.00472659	0.00504756	0.00529385	0.00584327	0.00976377
0.588498	0.0497025	0.003305	0.003305	0.00887351	0.00957278	0.588498	0.00451461	0.00472541	0.00504928	0.00529586	0.00584735	0.00977463
0.595115	0.0498975	0.003305	0.003305	0.00888103	0.00958272	0.595115	0.0045135	0.00472415	0.00505103	0.00529791	0.00585144	0.00978541
0.601732	0.0500921	0.003305	0.003305	0.0088885	0.0095926	0.601732	0.00451233	0.00472284	0.0050528	0.00529998	0.00585554	0.00979612
0.608348	0.0502863	0.003305	0.003305	0.00889591	0.00960241	0.608348	0.0045111	0.00472146	0.00505461	0.00530207	0.00585966	0.00980675
0.614965	0.05048	0.003305	0.003305	0.00890328	0.00961216	0.614965	0.00450982	0.00472002	0.00505645	0.0053042	0.0058638	0.00981731
0.621582	0.0506733	0.003305	0.003305	0.0089106	0.00962185	0.621582	0.00450848	0.00471853	0.00505833	0.00530637	0.00586795	0.0098278
0.628198	0.0508662	0.003305	0.003305	0.00891787	0.00963149	0.628198	0.0045071	0.00471698	0.00506025	0.00530857	0.00587213	0.00983824
0.634815	0.0510588	0.003305	0.003305	0.00892511	0.00964107	0.634815	0.00450566	0.00471537	0.00506221	0.00531082	0.00587633	0.00984861
0.641431	0.0512509	0.003305	0.003305	0.00893231	0.00965061	0.641431	0.00450418	0.00471371	0.00506421	0.0053131	0.00588056	0.00985892
0.648048	0.0514426	0.003305	0.003305	0.00893948	0.0096601	0.648048	0.00450265	0.00471201	0.00506626	0.00531543	0.00588483	0.00986918
0.654665	0.051634	0.003305	0.003305	0.00894662	0.00966955	0.654665	0.00450108	0.00471025	0.00506837	0.00531781	0.00588912	0.00987939
0.661281	0.0518251	0.003305	0.003305	0.00895373	0.00967895	0.661281	0.00449947	0.00470845	0.00507052	0.00532023	0.00589345	0.00988956
0.667898	0.0520157	0.003305	0.003305	0.00896081	0.00968832	0.667898	0.00449782	0.0047066	0.00507272	0.00532271	0.00589782	0.00989967
0.674515	0.0522061	0.003305	0.003305	0.00896788	0.00969766	0.674515	0.00449613	0.00470472	0.00507498	0.00532524	0.00590222	0.00990975
0.681131	0.0523961	0.003305	0.003305	0.00897492	0.00970697	0.681131	0.0044944	0.00470279	0.0050773	0.00532783	0.00590667	0.00991978
0.687748	0.0525857	0.003305	0.003305	0.00898195	0.00971624	0.687748	0.00449264	0.00470081	0.00507968	0.00533047	0.00591115	0.00992978
0.694364	0.0527751	0.003305	0.003305	0.00898896	0.00972549	0.694364	0.00449084	0.00469881	0.00508212	0.00533318	0.00591569	0.00993974
0.700981	0.0529641	0.003305	0.003305	0.00899596	0.00973472	0.700981	0.00448901	0.00469676	0.00508462	0.00533594	0.00592027	0.00994967
0.707598	0.0531528	0.003305	0.003305	0.00900296	0.00974393	0.707598	0.00448715	0.00469468	0.00508719	0.00533877	0.0059249	0.00995956
0.714214	0.0533412	0.003305	0.003305	0.00900994	0.00975311	0.714214	0.00448526	0.00469257	0.00508982	0.00534167	0.00592958	0.00996943
0.720831	0.0535293	0.003305	0.003305	0.00901693	0.00976228	0.720831	0.00448334	0.00469042	0.00509252	0.00534463	0.00593431	0.00997928
0.727447	0.0537171	0.003305	0.003305	0.0090239	0.00977144	0.727447	0.0044814	0.00468825	0.00509529	0.00534766	0.00593909	0.0099891
0.734064	0.0539046	0.003305	0.003305	0.00903088	0.00978058	0.734064	0.00447943	0.00468604	0.00509814	0.00535077	0.00594393	0.0099989
0.740681	0.0540919	0.003305	0.003305	0.00903786	0.00978972	0.740681	0.00447744	0.00468381	0.00510106	0.00535394	0.00594883	0.0100087
0.747297	0.0542788	0.003305	0.003305	0.00904485	0.00979884	0.747297	0.00447542	0.00468155	0.00510405	0.00535719	0.00595379	0.0100184
0.753914	0.0544655	0.003305	0.003305	0.00905184	0.00980796	0.753914	0.00447339	0.00467927	0.00510712	0.00536052	0.0059588	0.0100282
0.760531	0.054652	0.003305	0.003305	0.00905884	0.00981707	0.760531	0.00447133	0.00467696	0.00511027	0.00536392	0.00596388	0.0100379
0.767147	0.0548381	0.003305	0.003305	0.00906584	0.00982619	0.767147	0.00446925	0.00467463	0.0051135	0.0053674	0.00596903	0.0100476
0.773764	0.0550241	0.003305	0.003305	0.00907286	0.0098353	0.773764	0.00446716	0.00467227	0.00511681	0.00537096	0.00597423	0.0100574
0.78038	0.0552097	0.003305	0.003305	0.0090799	0.00984441	0.78038	0.00446505	0.0046699	0.0051202	0.0053746	0.0059795	0.0100671
0.786997	0.0553951	0.003305	0.003305	0.00908694	0.00985353	0.786997	0.00446292	0.00466751	0.00512368	0.00537833	0.00598484	0.0100768
0.793614	0.0555803	0.003305	0.003305	0.00909401	0.00986265	0.793614	0.00446078	0.0046651	0.00512724	0.00538214	0.00599025	0.0100864
0.80023	0.0557653	0.003305	0.003305	0.00910109	0.00987178	0.80023	0.00445863	0.00466267	0.00513089	0.00538603	0.00599572	0.0100961
0.806847	0.05595	0.003305	0.003305	0.00910819	0.00988092	0.806847	0.00445646	0.00466023	0.00513462	0.00539001	0.00600127	0.0101058
0.813463	0.0561344	0.003305	0.003305	0.00911532	0.00989007	0.813463	0.00445429	0.00465777	0.00513845	0.00539408	0.00600689	0.0101155
0.82008	0.0563187	0.003305	0.003305	0.00912247	0.00989922	0.82008	0.0044521	0.0046553	0.00514236	0.00539824	0.00601258	0.0101252
0.826697	0.0565027	0.003305	0.003305	0.00912964	0.00990839	0.826697	0.0044499	0.00465282	0.00514636	0.00540249	0.00601835	0.0101349
0.833313	0.0566866	0.003305	0.003305	0.00913684	0.00991758	0.833313	0.0044477	0.00465032	0.00515046	0.00540683	0.00602419	0.0101446
0.83993	0.0568702	0.003305	0.003305	0.00914407	0.00992678	0.83993	0.00444549	0.00464782	0.00515465	0.00541126	0.00603011	0.0101543
0.846547	0.0570536	0.003305	0.003305	0.00915132	0.009936	0.846547	0.00444327	0.00464531	0.00515893	0.00541578	0.00603611	0.010164
0.853163	0.0572367	0.003305	0.003305	0.00915861	0.00994524	0.853163	0.00444105	0.00464278	0.00516331	0.0054204	0.00604218	0.0101737
0.85978	0.0574197	0.003305	0.003305	0.00916593	0.0099545	0.85978	0.00443882	0.00464026	0.00516779	0.00542512	0.00604834	0.0101834
0.866396	0.0576025	0.003305	0.003305	0.00917328	0.00996377	0.866396	0.0044366	0.00463772	0.00517236	0.00542993	0.00605457	0.0101932
0.873013	0.0577851	0.003305	0.003305	0.00918067	0.00997308	0.873013	0.00443436	0.00463518	0.00517703	0.00543484	0.00606089	0.0102029
0.87963	0.0579675	0.003305	0.003305	0.00918809	0.0099824	0.87963	0.00443213	0.00463263	0.00518179	0.00543985	0.00606728	0.0102127
0.886246	0.0581497	0.003305	0.003305	0.00919555	0.00999175	0.886246	0.0044299	0.00463008	0.00518666	0.00544495	0.00607376	0.0102225
0.892863	0.0583318	0.003305	0.003305	0.00920305	0.0100011	0.892863	0.00442767	0.00462753	0.00519163	0.00545016	0.00608033	0.0102323
0.89948	0.0585136	0.003305	0.003305	0.00921058	0.0100105	0.89948	0.00442543	0.00462498	0.0051967	0.00545547	0.00608698	0.0102421
0.906096	0.0586953	0.003305	0.003305	0.00921816	0.01002	0.906096	0.0044232	0.00462243	0.00520187	0.00546087	0.00609371	0.0102519
0.912713	0.0588767	0.003305	0.003305	0.00922578	0.0100294	0.912713	0.00442098	0.00461987	0.00520714	0.00546638	0.00610053	0.0102617
0.919329	0.0590581	0.003305	0.003305	0.00923344	0.0100389	0.919329	0.00441876	0.00461732	0.00521252	0.005472	0.00610743	0.0102716
0.925946	0.0592392	0.003305	0.003305	0.00924115	0.0100484	0.925946	0.00441654	0.00461477	0.005218	0.00547771	0.00611443	0.0102815
0.932563	0.0594202	0.003305	0.003305	0.0092489	0.010058	0.932563	0.00441432	0.00461222	0.00522359	0.00548354	0.00612151	0.0102914
0.939179	0.059601	0.003305	0.003305	0.00925669	0.0100676	0.939179	0.00441212	0.00460967	0.00522928	0.00548946	0.00612868	0.0103014
0.945796	0.0597816	0.003305	0.003305	0.00926454	0.0100772	0.945796	0.00440992	0.00460713	0.00523507	0.00549549	0.00613594	0.0103113
0.952412	0.0599621	0.003305	0.003305	0.00927243	0.0100869	0.952412	0.00440772	0.00460459	0.00524097	0.00550163	0.00614329	0.0103213
0.959029	0.0601424	0.003305	0.003305	0.00928037	0.0100966	0.959029	0.00440554	0.00460206	0.00524698	0.00550788	0.00615072	0.0103313
0.965646	0.0603226	0.003305	0.003305	0.00928836	0.0101063	0.965646	0.00440336	0.00459954	0.0052531	0.00551423	0.00615825	0.0103414
0.972262	0.0605026	0.003305	0.003305	0.0092964	0.0101161	0.972262	0.0044012	0.00459702	0.00525933	0.00552069	0.00616588	0.0103514
0.978879	0.0606824	0.003305	0.003305	0.00930449	0.0101259	0.978879	0.00439904	0.00459451	0.00526566	0.00552726	0.00617359	0.0103615
0.985496	0.0608622	0.003305	0.003305	0.00931264	0.0101358	0.985496	0.0043969	0.00459201	0.0052721	0.00553393	0.00618139	0.0103717
0.992112	0.0610417	0.003305	0.003305	0.00932083	0.0101457	0.992112	0.00439477	0.00458952	0.00527865	0.00554072	0.00618929	0.0103818
0.998729	0.0612211	0.003305	0.003305	0.00932908	0.0101556	0.998729	0.00439265	0.00458703	0.00528531	0.00554761	0.00619729	0.010392
1.00535	0.0614004	0.003305	0.003305	0.00933739	0.0101656	1.00535	0.00439054	0.00458456	0.00529208	0.00555462	0.00620537	0.0104022
1.01196	0.0615795	0.003305	0.003305	0.00934575	0.0101756	1.01196	0.00438845	0.0045821	0.00529896	0.00556174	0.00621355	0.0104125
1.01858	0.0617585	0.003305	0.003305	0.00935417	0.0101857	1.01858	0.00438638	0.00457966	0.00530595	0.00556896	0.00622182	0.0104228
1.0252	0.0619374	0.003305	0.003305	0.00936265	0.0101958	1.0252	0.00438431	0.00457722	0.00531306	0.0055763	0.00623019	0.0104331
1.03181	0.0621161	0.003305	0.003305	0.00937118	0.010206	1.03181	0.00438227	0.0045748	0.00532027	0.00558375	0.00623866	0.0104435
1.03843	0.0622947	0.003305	0.003305	0.00937977	0.0102162	1.03843	0.00438024	0.00457239	0.00532759	0.00559131	0.00624722	0.0104539
1.04505	0.0624732	0.003305	0.003305	0.00938842	0.0102264	1.04505	0.00437823	0.00457	0.00533503	0.00559898	0.00625587	0.0104643
1.05166	0.0626515	0.003305	0.003305	0.00939713	0.0102367	1.05166	0.00437623	0.00456763	0.00534258	0.00560677	0.00626462	0.0104748
1.05828	0.0628297	0.003305	0.003305	0.0094059	0.0102471	1.05828	0.00437426	0.00456527	0.00535024	0.00561466	0.00627347	0.0104853
1.06489	0.0630078	0.003305	0.003305	0.00941473	0.0102575	1.06489	0.0043723	0.00456292	0.00535801	0.00562267	0.00628242	0.0104959
1.07151	0.0631857	0.003305	0.003305	0.00942363	0.010268	1.07151	0.00437036	0.0045606	0.0053659	0.00563079	0.00629146	0.0105065
1.07813	0.0633635	0.003305	0.003305	0.00943258	0.0102785	1.07813	0.00436844	0.00455829	0.0053739	0.00563903	0.0063006	0.0105171
1.08474	0.0635412	0.003305	0.003305	0.0094416	0.010289	1.08474	0.00436655	0.004556	0.00538201	0.00564738	0.00630983	0.0105278
1.09136	0.0637188	0.003305	0.003305	0.00945069	0.0102996	1.09136	0.00436467	0.00455373	0.00539023	0.00565584	0.00631916	0.0105385
1.09798	0.0638963	0.003305	0.003305	0.00945983	0.0103103	1.09798	0.00436282	0.00455147	0.00539857	0.00566441	0.00632859	0.0105492
1.10459	0.0640737	0.003305	0.003305	0.00946904	0.010321	1.10459	0.00436098	0.00454924	0.00540702	0.0056731	0.00633812	0.01056
1.11121	0.0642509	0.003305	0.003305	0.00947832	0.0103317	1.11121	0.00435918	0.00454703	0.00541558	0.0056819	0.00634775	0.0105709
1.11783	0.064428	0.003305	0.003305	0.00948766	0.0103426	1.11783	0.00435739	0.00454485	0.00542426	0.00569082	0.00635747	0.0105818
1.12444	0.064605	0.003305	0.003305	0.00949707	0.0103534	1.12444	0.00435563	0.00454268	0.00543305	0.00569985	0.00636729	0.0105927
1.13106	0.0647819	0.003305	0.003305	0.00950654	0.0103644	1.13106	0.00435389	0.00454053	0.00544195	0.00570899	0.00637721	0.0106037
1.13768	0.0649587	0.003305	0.003305	0.00951608	0.0103753	1.13768	0.00435218	0.00453841	0.00545097	0.00571825	0.00638723	0.0106147
1.14429	0.0651354	0.003305	0.003305	0.00952569	0.0103864	1.14429	0.0043505	0.00453632	0.0054601	0.00572762	0.00639735	0.0106258
1.15091	0.065312	0.003305	0.003305	0.00953537	0.0103975	1.15091	0.00434884	0.00453424	0.00546934	0.0057371	0.00640756	0.0106369
1.15753	0.0654885	0.003305	0.003305	0.00954511	0.0104086	1.15753	0.0043472	0.00453219	0.0054787	0.0057467	0.00641787	0.010648
1.16414	0.0656648	0.003305	0.003305	0.00955493	0.0104198	1.16414	0.0043456	0.00453017	0.00548816	0.00575641	0.00642829	0.0106592
1.17076	0.0658411	0.003305	0.003305	0.00956481	0.0104311	1.17076	0.00434402	0.00452817	0.00549775	0.00576624	0.0064388	0.0106705
1.17738	0.0660172	0.003305	0.003305	0.00957476	0.0104424	1.17738	0.00434247	0.0045262	0.00550744	0.00577618	0.0064494	0.0106818
1.18399	0.0661933	0.003305	0.003305	0.00958479	0.0104538	1.18399	0.00434094	0.00452425	0.00551725	0.00578623	0.00646011	0.0106932
1.19061	0.0663693	0.003305	0.003305	0.00959488	0.0104652	1.19061	0.00433945	0.00452233	0.00552717	0.00579639	0.00647091	0.0107046
1.19723	0.0665452	0.003305	0.003305	0.00960504	0.0104767	1.19723	0.00433798	0.00452044	0.0055372	0.00580667	0.00648182	0.010716
1.20384	0.0667209	0.003305	0.003305	0.00961528	0.0104883	1.20384	0.00433655	0.00451858	0.00554734	0.00581706	0.00649282	0.0107275
1.21046	0.0668966	0.003305	0.003305	0.00962558	0.0104999	1.21046	0.00433515	0.00451675	0.0055576	0.00582757	0.00650392	0.0107391
1.21708	0.0670722	0.003305	0.003305	0.00963596	0.0105116	1.21708	0.00433377	0.00451494	0.00556796	0.00583818	0.00651511	0.0107507
1.22369	0.0672477	0.003305	0.003305	0.00964641	0.0105233	1.22369	0.00433243	0.00451317	0.00557844	0.00584891	0.00652641	0.0107623
1.23031	0.0674231	0.003305	0.003305	0.00965693	0.0105351	1.23031	0.00433112	0.00451142	0.00558904	0.00585975	0.0065378	0.0107741
1.23693	0.0675984	0.003305	0.003305	0.00966752	0.0105469	1.23693	0.00432984	0.00450971	0.00559974	0.00587071	0.00654929	0.0107858
1.24354	0.0677736	0.003305	0.003305	0.00967819	0.0105589	1.24354	0.00432859	0.00450802	0.00561055	0.00588177	0.00656088	0.0107976
1.25016	0.0679487	0.003305	0.003305	0.00968893	0.0105708	1.25016	0.00432738	0.00450637	0.00562147	0.00589295	0.00657257	0.0108095
1.25678	0.0681237	0.003305	0.003305	0.00969974	0.0105829	1.25678	0.0043262	0.00450475	0.00563251	0.00590424	0.00658435	0.0108214
1.26339	0.0682987	0.003305	0.003305	0.00971062	0.010595	1.26339	0.00432505	0.00450316	0.00564365	0.00591564	0.00659623	0.0108334
1.27001	0.0684735	0.003305	0.003305	0.00972158	0.0106071	1.27001	0.00432394	0.0045016	0.00565491	0.00592715	0.00660821	0.0108454
1.27663	0.0686483	0.003305	0.003305	0.00973262	0.0106194	1.27663	0.00432286	0.00450008	0.00566627	0.00593877	0.00662028	0.0108575
1.28324	0.068823	0.003305	0.003305	0.00974372	0.0106317	1.28324	0.00432182	0.00449859	0.00567775	0.0059505	0.00663245	0.0108696
1.28986	0.0689976	0.003305	0.003305	0.00975491	0.010644	1.28986	0.00432081	0.00449713	0.00568933	0.00596234	0.00664472	0.0108818
1.29648	0.0691722	0.003305	0.003305	0.00976616	0.0106564	1.29648	0.00431983	0.00449571	0.00570102	0.00597429	0.00665709	0.0108941
1.30309	0.0693466	0.003305	0.003305	0.00977749	0.0106689	1.30309	0.0043189	0.00449432	0.00571282	0.00598636	0.00666955	0.0109064
1.30971	0.069521	0.003305	0.003305	0.0097889	0.0106815	1.30971	0.004318	0.00449297	0.00572473	0.00599853	0.0066821	0.0109188
1.31633	0.0696952	0.003305	0.003305	0.00980038	0.0106941	1.31633	0.00431713	0.00449165	0.00573675	0.00601081	0.00669475	0.0109312
1.32294	0.0698694	0.003305	0.003305	0.00981194	0.0107067	1.32294	0.0043163	0.00449037	0.00574887	0.00602319	0.0067075	0.0109436
1.32956	0.0700436	0.003305	0.003305	0.00982357	0.0107195	1.32956	0.00431551	0.00448912	0.0057611	0.00603569	0.00672034	0.0109562
1.33618	0.0702176	0.003305	0.003305	0.00983527	0.0107323	1.33618	0.00431476	0.00448791	0.00577344	0.00604829	0.00673328	0.0109687
1.34279	0.0703916	0.003305	0.003305	0.00984705	0.0107451	1.34279	0.00431405	0.00448674	0.00578589	0.00606101	0.00674631	0.0109814
1.34941	0.0705655	0.003305	0.003305	0.00985891	0.010758	1.34941	0.00431337	0.0044856	0.00579843	0.00607382	0.00675944	0.0109941
1.35603	0.0707393	0.003305	0.003305	0.00987084	0.010771	1.35603	0.00431273	0.00448451	0.00581109	0.00608675	0.00677266	0.0110068
1.36264	0.070913	0.003305	0.003305	0.00988285	0.0107841	1.36264	0.00431213	0.00448345	0.00582385	0.00609978	0.00678597	0.0110197
1.36926	0.0710867	0.003305	0.003305	0.00989494	0.0107972	1.36926	0.00431157	0.00448242	0.00583672	0.00611292	0.00679938	0.0110325
1.37588	0.0712603	0.003305	0.003305	0.0099071	0.0108104	1.37588	0.00431105	0.00448144	0.00584969	0.00612616	0.00681288	0.0110455
1.38249	0.0714338	0.003305	0.003305	0.00991934	0.0108236	1.38249	0.00431057	0.0044805	0.00586276	0.00613951	0.00682647	0.0110585
1.38911	0.0716073	0.003305	0.003305	0.00993165	0.010837	1.38911	0.00431013	0.00447959	0.00587594	0.00615296	0.00684016	0.0110715
1.39573	0.0717807	0.003305	0.003305	0.00994404	0.0108503	1.39573	0.00430973	0.00447873	0.00588922	0.00616652	0.00685394	0.0110846
1.40234	0.071954	0.003305	0.003305	0.00995651	0.0108638	1.40234	0.00430938	0.0044779	0.0059026	0.00618018	0.00686781	0.0110978
1.40896	0.0721272	0.003305	0.003305	0.00996905	0.0108773	1.40896	0.00430906	0.00447711	0.00591608	0.00619395	0.00688177	0.011111
1.41558	0.0723004	0.003305	0.003305	0.00998167	0.0108909	1.41558	0.00430878	0.00447637	0.00592967	0.00620782	0.00689582	0.0111243
1.42219	0.0724735	0.003305	0.003305	0.00999436	0.0109045	1.42219	0.00430855	0.00447566	0.00594336	0.00622179	0.00690997	0.0111376
1.42881	0.0726465	0.003305	0.003305	0.0100071	0.0109182	1.42881	0.00430835	0.004475	0.00595715	0.00623586	0.0069242	0.011151
1.43543	0.0728195	0.003305	0.003305	0.01002	0.010932	1.43543	0.0043082	0.00447438	0.00597103	0.00625003	0.00693853	0.0111645
1.44204	0.0729924	0.003305	0.003305	0.0100329	0.0109458	1.44204	0.0043081	0.0044738	0.00598502	0.00626431	0.00695294	0.011178
1.44866	0.0731652	0.003305	0.003305	0.0100459	0.0109597	1.44866	0.00430803	0.00447326	0.00599911	0.00627869	0.00696745	0.0111916
1.45528	0.073338	0.003305	0.003305	0.010059	0.0109737	1.45528	0.00430801	0.00447276	0.0060133	0.00629316	0.00698205	0.0112052
1.46189	0.0735107	0.003305	0.003305	0.0100721	0.0109877	1.46189	0.00430803	0.00447231	0.00602758	0.00630774	0.00699673	0.0112189
1.46851	0.0736833	0.003305	0.003305	0.0100854	0.0110019	1.46851	0.00430809	0.0044719	0.00604196	0.00632242	0.0070115	0.0112327
1.47513	0.0738559	0.003305	0.003305	0.0100987	0.011016	1.47513	0.0043082	0.00447153	0.00605645	0.00633719	0.00702636	0.0112465
1.48174	0.0740284	0.003305	0.003305	0.0101121	0.0110303	1.48174	0.00430835	0.0044712	0.00607102	0.00635206	0.00704131	0.0112604
1.48836	0.0742009	0.003305	0.003305	0.0101255	0.0110446	1.48836	0.00430855	0.00447092	0.0060857	0.00636704	0.00705635	0.0112743
1.49497	0.0743733	0.003305	0.003305	0.0101391	0.0110589	1.49497	0.00430879	0.00447068	0.00610046	0.0063821	0.00707147	0.0112884
1.50159	0.0745456	0.003305	0.003305	0.0101527	0.0110734	1.50159	0.00430907	0.00447049	0.00611533	0.00639727	0.00708668	0.0113024
1.50821	0.0747178	0.003305	0.003305	0.0101664	0.0110878	1.50821	0.0043094	0.00447034	0.00613029	0.00641253	0.00710198	0.0113165
1.51482	0.07489	0.003305	0.003305	0.0101801	0.0111024	1.51482	0.00430977	0.00447024	0.00614534	0.00642789	0.00711736	0.0113307
1.52144	0.0750622	0.003305	0.003305	0.010194	0.011117	1.52144	0.00431019	0.00447018	0.00616049	0.00644334	0.00713283	0.011345
1.52806	0.0752343	0.003305	0.003305	0.0102079	0.0111317	1.52806	0.00431066	0.00447016	0.00617573	0.00645889	0.00714838	0.0113593
1.53467	0.0754063	0.003305	0.003305	0.0102219	0.0111465	1.53467	0.00431117	0.00447019	0.00619107	0.00647453	0.00716402	0.0113737
1.54129	0.0755782	0.003305	0.003305	0.0102359	0.0111613	1.54129	0.00431172	0.00447027	0.00620649	0.00649027	0.00717974	0.0113881
1.54791	0.0757502	0.003305	0.003305	0.0102501	0.0111762	1.54791	0.00431233	0.00447039	0.00622201	0.0065061	0.00719554	0.0114026
1.55452	0.075922	0.003305	0.003305	0.0102643	0.0111912	1.55452	0.00431297	0.00447056	0.00623762	0.00652202	0.00721143	0.0114171
1.56114	0.0760938	0.003305	0.003305	0.0102786	0.0112062	1.56114	0.00431367	0.00447077	0.00625332	0.00653804	0.00722741	0.0114318
1.56776	0.0762655	0.003305	0.003305	0.010293	0.0112213	1.56776	0.00431441	0.00447103	0.00626911	0.00655414	0.00724346	0.0114464
1.57437	0.0764372	0.003305	0.003305	0.0103074	0.0112364	1.57437	0.0043152	0.00447134	0.00628499	0.00657034	0.0072596	0.0114612
1.58099	0.0766088	0.003305	0.003305	0.0103219	0.0112517	1.58099	0.00431603	0.00447169	0.00630096	0.00658663	0.00727582	0.011476
1.58761	0.0767804	0.003305	0.003305	0.0103365	0.0112669	1.58761	0.00431691	0.00447209	0.00631701	0.00660301	0.00729212	0.0114908
1.59422	0.0769519	0.003305	0.003305	0.0103512	0.0112823	1.59422	0.00431784	0.00447253	0.00633316	0.00661948	0.0073085	0.0115058
1.60084	0.0771234	0.003305	0.003305	0.010366	0.0112977	1.60084	0.00431882	0.00447303	0.00634939	0.00663603	0.00732496	0.0115208
1.60746	0.0772948	0.003305	0.003305	0.0103808	0.0113132	1.60746	0.00431984	0.00447357	0.00636571	0.00665268	0.00734151	0.0115358
1.61407	0.0774661	0.003305	0.003305	0.0103957	0.0113287	1.61407	0.00432092	0.00447416	0.00638211	0.00666942	0.00735813	0.0115509
1.62069	0.0776374	0.003305	0.003305	0.0104106	0.0113444	1.62069	0.00432203	0.00447479	0.00639861	0.00668624	0.00737483	0.0115661
1.62731	0.0778086	0.003305	0.003305	0.0104257	0.01136	1.62731	0.0043232	0.00447548	0.00641518	0.00670315	0.00739161	0.0115813
