X_SbBe70V	Y_SbBe70V	ErrorX_SbBe70V	ErrorY_SbBe70V	X_Sb70fit	Y_Sb70fit	ErrorX_Sb70fit	ErrorY_Sb70fit	X_Sb70bkg	Y_Sb70bkg	X_YBe70V	Y_YBe70V	ErrorX_YBe70V	ErrorY_YBe70V	X_Y70fit	Y_Y70fit	ErrorX_Y70fit	ErrorY_Y70fit	X_Y70bkg	Y_Y70bkg	X_YBe25V	Y_YBe25V	ErrorX_YBe25V	ErrorY_YBe25V	X_Y25fit	Y_Y25fit	ErrorX_Y25fit	ErrorY_Y25fit	X_Y25bkg	Y_Y25bkg
17.3713	281.515	0.0965398	31.2794	32.2237	296.919	0.193467	0.00000109674	32.2237	296.919	192.35	2273.55	1.21559	53.603	33.5029	2852.98	0.199365	0.0000156744	33.5029	2367.95	112.871	11234.9	0.710207	232.801	22.8926	11983.2	0.134233	0.0000189356	22.8926	10851.7
17.5645	243.284	0.0965398	29.078	32.611	293.436	0.193467	0.00000108388	32.611	293.436	194.797	2298.83	1.21559	53.9002	33.9021	2835.32	0.199365	0.0000156688	33.9021	2361.73	114.299	11128.8	0.710207	231.699	23.1614	11940.7	0.134233	0.0000175343	23.1614	10845.2
17.7577	239.809	0.0965398	28.8696	32.9983	289.989	0.193467	0.00000107114	32.9983	289.989	197.243	2346.85	1.21559	54.4603	34.3012	2818.5	0.199365	0.0000155243	34.3012	2356.5	115.727	10718.7	0.710207	227.39	23.4301	11901.3	0.134233	0.0000157077	23.4301	10839
17.9509	302.367	0.0965398	32.4172	33.3857	287.166	0.193467	0.00000106072	33.3857	287.166	199.689	2420.15	1.21559	55.3042	34.7003	2802.24	0.199365	0.0000154924	34.7003	2351.96	117.155	10795.9	0.710207	228.207	23.6988	11866.7	0.134233	0.0000137153	23.6988	10832.9
18.144	278.039	0.0965398	31.0857	33.773	285.073	0.193467	0.00000105298	33.773	285.073	202.135	2367.07	1.21559	54.6944	35.0995	2786.66	0.199365	0.0000157494	35.0995	2347.98	118.583	11177	0.710207	232.2	23.9676	11835.2	0.134233	0.0000120307	23.9676	10826.9
18.3372	267.613	0.0965398	30.4973	34.1603	283.661	0.193467	0.00000104777	34.1603	283.661	204.581	2379.71	1.21559	54.8402	35.4986	2772.12	0.199365	0.0000162495	35.4986	2344.47	120.011	10699.4	0.710207	227.186	24.2363	11804.7	0.134233	0.0000109703	24.2363	10821
18.5304	198.103	0.0965398	26.2394	34.5476	282.867	0.193467	0.00000104484	34.5476	282.867	207.028	2272.29	1.21559	53.5881	35.8977	2758.94	0.199365	0.0000166802	35.8977	2341.37	121.439	11273.5	0.710207	233.2	24.505	11774	0.134233	0.0000104318	24.505	10815
18.7236	198.103	0.0965398	26.2394	34.9349	282.607	0.193467	0.00000104388	34.9349	282.607	209.474	2397.4	1.21559	55.0437	36.2968	2746.91	0.199365	0.0000166695	36.2968	2338.61	122.867	11167.4	0.710207	232.1	24.7738	11743.2	0.134233	0.0000103027	24.7738	10808.9
18.9167	253.711	0.0965398	29.6946	35.3223	282.759	0.193467	0.00000104444	35.3223	282.759	211.92	2344.32	1.21559	54.4309	36.696	2735.44	0.199365	0.0000161012	36.696	2336.13	124.295	11090.2	0.710207	231.297	25.0425	11712.7	0.134233	0.0000105727	25.0425	10802.9
19.1099	253.711	0.0965398	29.6946	35.7096	283.169	0.193467	0.00000104595	35.7096	283.169	214.366	2349.38	1.21559	54.4896	37.0951	2723.98	0.199365	0.0000154146	37.0951	2333.86	125.723	10882.8	0.710207	229.123	25.3112	11682.7	0.134233	0.0000110806	25.3112	10796.8
19.3031	236.333	0.0965398	28.6596	36.0969	283.672	0.193467	0.00000104781	36.0969	283.672	216.812	2306.41	1.21559	53.989	37.4942	2712.46	0.199365	0.0000151672	37.4942	2331.75	127.151	10820	0.710207	228.462	25.58	11653.2	0.134233	0.0000115204	25.58	10790.7
19.4963	243.284	0.0965398	29.078	36.4842	284.131	0.193467	0.00000104951	36.4842	284.131	219.258	2389.82	1.21559	54.9566	37.8934	2701.12	0.199365	0.0000156438	37.8934	2329.72	128.579	10733.2	0.710207	227.544	25.8487	11624.2	0.134233	0.0000116828	25.8487	10784.8
19.6894	250.235	0.0965398	29.4905	36.8715	284.467	0.193467	0.00000105075	36.8715	284.467	221.705	2401.19	1.21559	55.0872	38.2925	2690.24	0.199365	0.0000164614	38.2925	2327.76	130.007	11070.9	0.710207	231.095	26.1175	11595	0.134233	0.0000117308	26.1175	10778.9
19.8826	302.367	0.0965398	32.4172	37.2589	284.681	0.193467	0.00000105154	37.2589	284.681	224.151	2415.1	1.21559	55.2464	38.6916	2679.78	0.199365	0.0000171163	38.6916	2325.82	131.435	10728.4	0.710207	227.493	26.3862	11565	0.134233	0.0000118787	26.3862	10773.3
20.0758	250.235	0.0965398	29.4905	37.6462	284.845	0.193467	0.00000105214	37.6462	284.845	226.597	2396.14	1.21559	55.0292	39.0908	2669.49	0.199365	0.000017253	39.0908	2323.91	132.863	10631.9	0.710207	226.467	26.6549	11534.3	0.134233	0.0000121753	26.6549	10767.9
20.269	257.186	0.0965398	29.8973	38.0335	285.097	0.193467	0.00000105307	38.0335	285.097	229.043	2449.22	1.21559	55.6353	39.4899	2659.11	0.199365	0.0000169319	39.4899	2322.02	134.291	11442.3	0.710207	234.94	26.9237	11504.5	0.134233	0.0000124567	26.9237	10762.7
20.4621	295.416	0.0965398	32.0424	38.4208	285.596	0.193467	0.00000105491	38.4208	285.596	231.489	2396.14	1.21559	55.0292	39.889	2648.76	0.199365	0.0000162865	39.889	2320.18	135.719	10969.6	0.710207	230.036	27.1924	11476.9	0.134233	0.000012526	27.1924	10757.9
20.6553	298.892	0.0965398	32.2304	38.8081	286.484	0.193467	0.0000010582	38.8081	286.484	233.936	2262.18	1.21559	53.4688	40.2881	2638.98	0.199365	0.0000155624	40.2881	2318.43	137.147	11273.5	0.710207	233.2	27.4611	11451.4	0.134233	0.0000122728	27.4611	10753.3
20.8485	267.613	0.0965398	30.4973	39.1955	287.85	0.193467	0.00000106324	39.1955	287.85	236.382	2375.92	1.21559	54.7965	40.6873	2630.29	0.199365	0.0000151279	40.6873	2316.8	138.575	10868.3	0.710207	228.971	27.7299	11427.3	0.134233	0.0000117787	27.7299	10749
21.0417	222.431	0.0965398	27.8039	39.5828	289.71	0.193467	0.00000107011	39.5828	289.71	238.828	2434.05	1.21559	55.4628	41.0864	2622.75	0.199365	0.0000153241	41.0864	2315.36	140.003	10713.9	0.710207	227.339	27.9986	11404.3	0.134233	0.0000113051	27.9986	10744.9
21.2348	281.515	0.0965398	31.2794	39.9701	291.993	0.193467	0.00000107855	39.9701	291.993	241.274	2308.94	1.21559	54.0186	41.4855	2615.82	0.199365	0.0000161555	41.4855	2314.14	141.431	11437.5	0.710207	234.891	28.2673	11382.5	0.134233	0.0000110751	28.2673	10741
21.428	267.613	0.0965398	30.4973	40.3574	294.584	0.193467	0.00000108811	40.3574	294.584	243.72	2298.83	1.21559	53.9002	41.8847	2608.96	0.199365	0.0000171067	41.8847	2313.18	142.859	11008.2	0.710207	230.44	28.5361	11362	0.134233	0.0000109569	28.5361	10737.2
21.6212	264.137	0.0965398	30.2986	40.7447	297.333	0.193467	0.00000109827	40.7447	297.333	246.167	2343.06	1.21559	54.4163	42.2838	2601.92	0.199365	0.0000176339	42.2838	2312.52	144.287	10873.1	0.710207	229.022	28.8048	11342.8	0.134233	0.0000106317	28.8048	10733.4
21.8144	194.627	0.0965398	26.0082	41.1321	300.099	0.193467	0.00000110849	41.1321	300.099	248.613	2413.83	1.21559	55.232	42.6829	2594.9	0.199365	0.0000175702	42.6829	2312.17	145.715	10723.6	0.710207	227.441	29.0735	11324.3	0.134233	0.00000990849	29.0735	10729.6
22.0076	239.809	0.0965398	28.8696	41.5194	302.77	0.193467	0.00000111835	41.5194	302.77	251.059	2396.14	1.21559	55.0292	43.082	2588.13	0.199365	0.0000172313	43.082	2312.14	147.143	10829.7	0.710207	228.564	29.3423	11306.1	0.134233	0.00000897812	29.3423	10725.7
22.2007	267.613	0.0965398	30.4973	41.9067	305.273	0.193467	0.0000011276	41.9067	305.273	253.505	2388.56	1.21559	54.942	43.4812	2581.76	0.199365	0.0000169618	43.4812	2312.41	148.571	10839.3	0.710207	228.666	29.611	11288.1	0.134233	0.00000811392	29.611	10721.5
22.3939	319.745	0.0965398	33.3357	42.294	307.577	0.193467	0.00000113611	42.294	307.577	255.951	2469.44	1.21559	55.8645	43.8803	2575.84	0.199365	0.0000168476	43.8803	2312.96	149.999	10410	0.710207	224.092	29.8797	11270.5	0.134233	0.0000074383	29.8797	10717
22.5871	208.529	0.0965398	26.921	42.6813	309.671	0.193467	0.00000114384	42.6813	309.671	258.397	2350.64	1.21559	54.5042	44.2794	2570.41	0.199365	0.0000167494	44.2794	2313.73	151.427	11124	0.710207	231.648	30.1485	11253.4	0.134233	0.00000693023	30.1485	10712.1
22.7803	260.662	0.0965398	30.0986	43.0687	311.548	0.193467	0.00000115078	43.0687	311.548	260.844	2344.32	1.21559	54.4309	44.6786	2565.43	0.199365	0.000016576	44.6786	2314.67	152.855	10791.1	0.710207	228.156	30.4172	11236.9	0.134233	0.00000650236	30.4172	10706.7
22.9734	236.333	0.0965398	28.6596	43.456	313.206	0.193467	0.0000011569	43.456	313.206	263.29	2322.84	1.21559	54.1809	45.0777	2560.72	0.199365	0.0000163393	45.0777	2315.71	154.283	11225.3	0.710207	232.701	30.686	11221.1	0.134233	0.00000612042	30.686	10700.9
23.1666	232.858	0.0965398	28.4481	43.8433	314.625	0.193467	0.00000116214	43.8433	314.625	265.736	2458.06	1.21559	55.7357	45.4768	2556.09	0.199365	0.0000160942	45.4768	2316.81	155.711	11283.1	0.710207	233.3	30.9547	11205.6	0.134233	0.00000578519	30.9547	10694.5
23.3598	236.333	0.0965398	28.6596	44.2306	315.781	0.193467	0.00000116641	44.2306	315.781	268.182	2422.68	1.21559	55.3331	45.8759	2551.43	0.199365	0.0000157905	45.8759	2317.87	157.139	10786.3	0.710207	228.105	31.2234	11189.5	0.134233	0.00000552341	31.2234	10687.5
23.553	222.431	0.0965398	27.8039	44.618	316.648	0.193467	0.00000116961	44.618	316.648	270.628	2434.05	1.21559	55.4628	46.2751	2546.79	0.199365	0.0000154097	46.2751	2318.86	158.567	10791.1	0.710207	228.156	31.4922	11172.2	0.134233	0.0000053346	31.4922	10680
23.7461	253.711	0.0965398	29.6946	45.0053	317.211	0.193467	0.00000117169	45.0053	317.211	273.075	2427.73	1.21559	55.3908	46.6742	2542.28	0.199365	0.0000149839	46.6742	2319.71	159.995	10747.7	0.710207	227.697	31.7609	11154.2	0.134233	0.00000522015	31.7609	10672
23.9393	278.039	0.0965398	31.0857	45.3926	317.474	0.193467	0.00000117267	45.3926	317.474	275.521	2329.16	1.21559	54.2546	47.0733	2537.93	0.199365	0.0000146497	47.0733	2320.39	161.423	10675.3	0.710207	226.929	32.0296	11136.2	0.134233	0.00000521213	32.0296	10663.5
24.1325	274.564	0.0965398	30.8908	45.7799	317.455	0.193467	0.0000011726	45.7799	317.455	277.967	2387.29	1.21559	54.9275	47.4725	2533.57	0.199365	0.000014462	47.4725	2320.86	162.851	10699.4	0.710207	227.186	32.2984	11118.6	0.134233	0.00000535257	32.2984	10654.7
24.3257	212.005	0.0965398	27.1444	46.1672	317.19	0.193467	0.00000117162	46.1672	317.19	280.413	2416.36	1.21559	55.2609	47.8716	2528.98	0.199365	0.0000144083	47.8716	2321.11	164.279	10762.2	0.710207	227.85	32.5671	11101.1	0.134233	0.00000563736	32.5671	10645.5
24.5188	222.431	0.0965398	27.8039	46.5546	316.72	0.193467	0.00000116988	46.5546	316.72	282.859	2460.59	1.21559	55.7644	48.2707	2524.08	0.199365	0.0000143984	48.2707	2321.14	165.707	10979.2	0.710207	230.137	32.8358	11082.8	0.134233	0.00000601352	32.8358	10636.1
24.712	208.529	0.0965398	26.921	46.9419	316.088	0.193467	0.00000116755	46.9419	316.088	285.306	2492.19	1.21559	56.1212	48.6698	2519.05	0.199365	0.000014353	48.6698	2320.95	167.135	11263.8	0.710207	233.101	33.1046	11063.9	0.134233	0.00000641781	33.1046	10626.6
24.9052	236.333	0.0965398	28.6596	47.3292	315.33	0.193467	0.00000116475	47.3292	315.33	287.752	2374.66	1.21559	54.7819	49.069	2514.14	0.199365	0.0000142214	49.069	2320.59	168.563	10757.3	0.710207	227.799	33.3733	11044.3	0.134233	0.00000679884	33.3733	10617.1
25.0984	298.892	0.0965398	32.2304	47.7165	314.472	0.193467	0.00000116158	47.7165	314.472	290.198	2364.54	1.21559	54.6652	49.4681	2509.5	0.199365	0.0000139922	49.4681	2320.09	169.991	10858.6	0.710207	228.869	33.642	11024.6	0.134233	0.00000712319	33.642	10607.7
25.2915	236.333	0.0965398	28.6596	48.1038	313.524	0.193467	0.00000115808	48.1038	313.524	292.644	2528.84	1.21559	56.5324	49.8672	2504.88	0.199365	0.0000137117	49.8672	2319.48	171.419	10627.1	0.710207	226.416	33.9108	11005.1	0.134233	0.00000743195	33.9108	10598.6
25.4847	267.613	0.0965398	30.4973	48.4912	312.493	0.193467	0.00000115427	48.4912	312.493	295.09	2394.88	1.21559	55.0147	50.2664	2499.97	0.199365	0.0000134319	50.2664	2318.82	172.847	11032.3	0.710207	230.692	34.1795	10986.5	0.134233	0.00000776854	34.1795	10589.9
25.6779	267.613	0.0965398	30.4973	48.8785	311.382	0.193467	0.00000115016	48.8785	311.382	297.536	2469.44	1.21559	55.8645	50.6655	2494.57	0.199365	0.0000131835	50.6655	2318.17	174.275	10810.4	0.710207	228.36	34.4482	10969	0.134233	0.00000812272	34.4482	10581.7
25.8711	205.054	0.0965398	26.6957	49.2658	310.195	0.193467	0.00000114578	49.2658	310.195	299.983	2545.27	1.21559	56.7157	51.0646	2489.13	0.199365	0.00001293	51.0646	2317.57	175.703	10882.8	0.710207	229.123	34.717	10953	0.134233	0.00000840612	34.717	10574.1
26.0643	250.235	0.0965398	29.4905	49.6531	308.946	0.193467	0.00000114117	49.6531	308.946	302.429	2516.2	1.21559	56.3909	51.4638	2484.31	0.199365	0.0000126213	51.4638	2317.1	177.131	11196.3	0.710207	232.401	34.9857	10938.3	0.134233	0.00000864697	34.9857	10567.2
26.2574	243.284	0.0965398	29.078	50.0404	307.656	0.193467	0.0000011364	50.0404	307.656	304.875	2495.98	1.21559	56.1639	51.8629	2480.6	0.199365	0.0000122272	51.8629	2316.79	178.559	10984.1	0.710207	230.187	35.2545	10924.6	0.134233	0.00000894616	35.2545	10561.2
26.4506	267.613	0.0965398	30.4973	50.4278	306.351	0.193467	0.00000113158	50.4278	306.351	307.321	2446.69	1.21559	55.6066	52.262	2477.77	0.199365	0.000011753	52.262	2316.69	179.987	10651.2	0.710207	226.673	35.5232	10911.3	0.134233	0.00000936217	35.5232	10556.1
26.6438	271.088	0.0965398	30.6947	50.8151	305.063	0.193467	0.00000112682	50.8151	305.063	309.767	2584.44	1.21559	57.1506	52.6611	2475.31	0.199365	0.0000112061	52.6611	2316.85	181.415	10617.4	0.710207	226.313	35.7919	10898	0.134233	0.00000981866	35.7919	10552
26.837	260.662	0.0965398	30.0986	51.2024	303.818	0.193467	0.00000112222	51.2024	303.818	312.214	2526.31	1.21559	56.5041	53.0603	2472.81	0.199365	0.0000106151	53.0603	2317.29	182.843	10762.2	0.710207	227.85	36.0607	10885.4	0.134233	0.0000101124	36.0607	10548.9
27.0301	278.039	0.0965398	31.0857	51.5897	302.636	0.193467	0.00000111786	51.5897	302.636	314.66	2487.13	1.21559	56.0643	53.4594	2470.34	0.199365	0.0000100575	53.4594	2318.04	184.271	10853.8	0.710207	228.818	36.3294	10874.2	0.134233	0.0000100885	36.3294	10546.9
27.2233	274.564	0.0965398	30.8908	51.977	301.526	0.193467	0.00000111376	51.977	301.526	317.106	2450.48	1.21559	55.6497	53.8585	2468.17	0.199365	0.00000961861	53.8585	2319.12	185.699	10622.3	0.710207	226.365	36.5981	10864.6	0.134233	0.00000976188	36.5981	10545.9
27.4165	278.039	0.0965398	31.0857	52.3644	300.49	0.193467	0.00000110993	52.3644	300.49	319.552	2474.49	1.21559	55.9217	54.2577	2466.52	0.199365	0.00000933193	54.2577	2320.52	187.127	10656	0.710207	226.724	36.8669	10856.2	0.134233	0.00000934891	36.8669	10545.9
27.6097	271.088	0.0965398	30.6947	52.7517	299.517	0.193467	0.00000110634	52.7517	299.517	321.998	2475.76	1.21559	55.9359	54.6568	2465.37	0.199365	0.0000091509	54.6568	2322.24	188.555	11152.9	0.710207	231.95	37.1356	10848.7	0.134233	0.0000090084	37.1356	10547
27.8028	267.613	0.0965398	30.4973	53.139	298.593	0.193467	0.00000110293	53.139	298.593	324.444	2506.09	1.21559	56.2775	55.0559	2464.56	0.199365	0.00000901946	55.0559	2324.28	189.983	10931	0.710207	229.631	37.4043	10841.9	0.134233	0.00000870496	37.4043	10549
27.996	246.76	0.0965398	29.285	53.5263	297.699	0.193467	0.00000109962	53.5263	297.699	326.891	2544	1.21559	56.7016	55.455	2463.94	0.199365	0.00000891295	55.455	2326.61	191.411	10535.4	0.710207	225.438	37.6731	10836	0.134233	0.00000833073	37.6731	10551.9
28.1892	212.005	0.0965398	27.1444	53.9136	296.822	0.193467	0.00000109638	53.9136	296.822	329.337	2402.46	1.21559	55.1017	55.8542	2463.52	0.199365	0.00000884293	55.8542	2329.19	192.839	11114.3	0.710207	231.548	37.9418	10831.3	0.134233	0.00000785524	37.9418	10555.6
28.3824	239.809	0.0965398	28.8696	54.301	295.953	0.193467	0.00000109317	54.301	295.953	331.783	2545.27	1.21559	56.7157	56.2533	2463.42	0.199365	0.00000882133	56.2533	2331.99	194.267	10752.5	0.710207	227.748	38.2105	10827.7	0.134233	0.00000733979	38.2105	10560
28.5755	212.005	0.0965398	27.1444	54.6883	295.089	0.193467	0.00000108998	54.6883	295.089	334.229	2501.03	1.21559	56.2208	56.6524	2463.72	0.199365	0.00000882938	56.6524	2334.98	195.695	10815.2	0.710207	228.411	38.4793	10825.2	0.134233	0.00000685829	38.4793	10565.1
28.7687	288.466	0.0965398	31.6632	55.0756	294.246	0.193467	0.00000108687	55.0756	294.246	336.675	2465.65	1.21559	55.8216	57.0516	2464.42	0.199365	0.00000882098	57.0516	2338.11	197.123	10713.9	0.710207	227.339	38.748	10823.9	0.134233	0.00000648659	38.748	10570.7
28.9619	243.284	0.0965398	29.078	55.4629	293.444	0.193467	0.00000108391	55.4629	293.444	339.122	2460.59	1.21559	55.7644	57.4507	2465.43	0.199365	0.00000875274	57.4507	2341.34	198.551	10974.4	0.710207	230.086	39.0168	10823.7	0.134233	0.00000628881	39.0168	10576.8
29.1551	278.039	0.0965398	31.0857	55.8503	292.718	0.193467	0.00000108122	55.8503	292.718	341.568	2426.47	1.21559	55.3764	57.8498	2466.67	0.199365	0.00000859935	57.8498	2344.62	199.979	10984.1	0.710207	230.187	39.2855	10824.4	0.134233	0.00000624637	39.2855	10583.1
29.3482	298.892	0.0965398	32.2304	56.2376	292.107	0.193467	0.00000107897	56.2376	292.107	344.014	2565.49	1.21559	56.9406	58.2489	2468.01	0.199365	0.00000834693	58.2489	2347.91	201.407	11181.8	0.710207	232.25	39.5542	10825.8	0.134233	0.00000625387	39.5542	10589.7
29.5414	309.318	0.0965398	32.7877	56.6249	291.654	0.193467	0.00000107729	56.6249	291.654	346.46	2600.87	1.21559	57.3319	58.6481	2469.29	0.199365	0.00000798031	58.6481	2351.16	202.835	10598.1	0.710207	226.107	39.823	10827.8	0.134233	0.00000621472	39.823	10596.3
29.7346	260.662	0.0965398	30.0986	57.0122	291.397	0.193467	0.00000107634	57.0122	291.397	348.906	2512.41	1.21559	56.3484	59.0472	2470.37	0.199365	0.0000075493	59.0472	2354.32	204.263	10887.6	0.710207	229.174	40.0917	10830	0.134233	0.00000612522	40.0917	10602.9
29.9278	288.466	0.0965398	31.6632	57.3995	291.363	0.193467	0.00000107622	57.3995	291.363	351.353	2532.63	1.21559	56.5747	59.4463	2471.24	0.199365	0.00000713944	59.4463	2357.36	205.691	10574	0.710207	225.85	40.3604	10832.1	0.134233	0.00000602817	40.3604	10609.4
30.1209	271.088	0.0965398	30.6947	57.7869	291.568	0.193467	0.00000107697	57.7869	291.568	353.799	2478.29	1.21559	55.9645	59.8455	2472.03	0.199365	0.00000681952	59.8455	2360.25	207.119	10728.4	0.710207	227.493	40.6292	10833.9	0.134233	0.00000594809	40.6292	10615.7
30.3141	354.5	0.0965398	35.1007	58.1742	292.011	0.193467	0.00000107861	58.1742	292.011	356.245	2495.98	1.21559	56.1639	60.2446	2472.83	0.199365	0.00000655071	60.2446	2362.95	208.547	10926.2	0.710207	229.58	40.8979	10835.3	0.134233	0.00000587711	40.8979	10621.8
30.5073	340.598	0.0965398	34.4056	58.5615	292.679	0.193467	0.00000108108	58.5615	292.679	358.691	2560.43	1.21559	56.8844	60.6437	2473.66	0.199365	0.00000625258	60.6437	2365.44	209.975	11046.8	0.710207	230.843	41.1666	10836.3	0.134233	0.0000058053	41.1666	10627.5
30.7005	267.613	0.0965398	30.4973	58.9488	293.549	0.193467	0.00000108429	58.9488	293.549	361.137	2535.16	1.21559	56.603	61.0429	2474.39	0.199365	0.00000589755	61.0429	2367.68	211.403	10931	0.710207	229.631	41.4354	10836.9	0.134233	0.00000574008	41.4354	10632.8
30.8937	225.907	0.0965398	28.0203	59.3361	294.592	0.193467	0.00000108815	59.3361	294.592	363.583	2585.71	1.21559	57.1645	61.442	2474.93	0.199365	0.00000558471	61.442	2369.67	212.831	11124	0.710207	231.648	41.7041	10837.1	0.134233	0.00000569603	41.7041	10637.7
31.0868	319.745	0.0965398	33.3357	59.7235	295.777	0.193467	0.00000109252	59.7235	295.777	366.03	2535.16	1.21559	56.603	61.8411	2475.19	0.199365	0.00000543211	61.8411	2371.4	214.259	10665.7	0.710207	226.827	41.9728	10836.7	0.134233	0.00000568696	41.9728	10642.1
31.28	284.99	0.0965398	31.4719	60.1108	297.075	0.193467	0.00000109732	60.1108	297.075	368.476	2516.2	1.21559	56.3909	62.2402	2475.19	0.199365	0.00000549946	62.2402	2372.84	215.687	11167.4	0.710207	232.1	42.2416	10835.6	0.134233	0.00000572598	42.2416	10646
31.4732	337.122	0.0965398	34.2296	60.4981	298.464	0.193467	0.00000110245	60.4981	298.464	370.922	2569.28	1.21559	56.9826	62.6394	2474.91	0.199365	0.00000569057	62.6394	2373.99	217.115	11090.2	0.710207	231.297	42.5103	10834.1	0.134233	0.00000582634	42.5103	10649.5
31.6664	260.662	0.0965398	30.0986	60.8854	299.919	0.193467	0.00000110782	60.8854	299.919	373.368	2581.92	1.21559	57.1226	63.0385	2474.35	0.199365	0.00000587355	63.0385	2374.84	218.543	10492	0.710207	224.973	42.779	10832.7	0.134233	0.0000059758	42.779	10652.4
31.8595	351.024	0.0965398	34.9282	61.2727	301.419	0.193467	0.00000111336	61.2727	301.419	375.814	2423.94	1.21559	55.3475	63.4376	2473.5	0.199365	0.00000595298	63.4376	2375.4	219.971	10800.8	0.710207	228.258	43.0478	10831.3	0.134233	0.0000061231	43.0478	10654.8
32.0527	295.416	0.0965398	32.0424	61.6601	302.936	0.193467	0.00000111896	61.6601	302.936	378.261	2513.67	1.21559	56.3626	63.8368	2472.35	0.199365	0.00000597823	63.8368	2375.67	221.4	11056.4	0.710207	230.944	43.3165	10829.5	0.134233	0.00000621481	43.3165	10656.8
32.2459	333.647	0.0965398	34.0527	62.0474	304.438	0.193467	0.00000112452	62.0474	304.438	380.707	2565.49	1.21559	56.9406	64.2359	2470.89	0.199365	0.00000603094	64.2359	2375.64	222.828	10752.5	0.710207	227.748	43.5853	10827	0.134233	0.00000623901	43.5853	10658.2
32.4391	288.466	0.0965398	31.6632	62.4347	305.888	0.193467	0.00000112987	62.4347	305.888	383.153	2516.2	1.21559	56.3909	64.635	2469.17	0.199365	0.00000615073	64.635	2375.33	224.256	10709.1	0.710207	227.288	43.854	10823.8	0.134233	0.00000622133	43.854	10659.3
32.6322	326.696	0.0965398	33.6961	62.822	307.243	0.193467	0.00000113487	62.822	307.243	385.599	2554.11	1.21559	56.8142	65.0341	2467.23	0.199365	0.00000627904	65.0341	2374.75	225.684	11022.7	0.710207	230.591	44.1227	10819.8	0.134233	0.00000619555	44.1227	10659.9
32.8254	284.99	0.0965398	31.4719	63.2093	308.455	0.193467	0.00000113935	63.2093	308.455	388.045	2502.3	1.21559	56.235	65.4333	2465.06	0.199365	0.00000634286	65.4333	2373.89	227.112	11008.2	0.710207	230.44	44.3915	10815.3	0.134233	0.00000615234	44.3915	10660.1
33.0186	371.877	0.0965398	35.9507	63.5967	309.479	0.193467	0.00000114313	63.5967	309.479	390.492	2446.69	1.21559	55.6066	65.8324	2462.62	0.199365	0.00000632369	65.8324	2372.77	228.54	11003.4	0.710207	230.389	44.6602	10810.9	0.134233	0.00000604739	44.6602	10660
33.2118	284.99	0.0965398	31.4719	63.984	310.271	0.193467	0.00000114606	63.984	310.271	392.938	2564.22	1.21559	56.9265	66.2315	2459.83	0.199365	0.00000630517	66.2315	2371.41	229.968	10467.9	0.710207	224.714	44.9289	10807.1	0.134233	0.00000583425	44.9289	10659.6
33.4049	337.122	0.0965398	34.2296	64.3713	310.795	0.193467	0.000001148	64.3713	310.795	395.384	2434.05	1.21559	55.4628	66.6307	2456.71	0.199365	0.00000638233	66.6307	2369.82	231.396	10863.5	0.710207	228.92	45.1977	10803.6	0.134233	0.00000556071	45.1977	10658.9
33.5981	305.843	0.0965398	32.603	64.7586	311.029	0.193467	0.00000114886	64.7586	311.029	397.83	2456.8	1.21559	55.7214	67.0298	2453.36	0.199365	0.00000658227	67.0298	2368.03	232.824	10834.5	0.710207	228.615	45.4664	10799.7	0.134233	0.00000531673	45.4664	10658
33.7913	305.843	0.0965398	32.603	65.1459	310.956	0.193467	0.00000114859	65.1459	310.956	400.276	2522.52	1.21559	56.4617	67.4289	2449.92	0.199365	0.00000683828	67.4289	2366.03	234.252	11152.9	0.710207	231.95	45.7351	10794.9	0.134233	0.00000517142	45.7351	10656.9
33.9845	260.662	0.0965398	30.0986	65.5333	310.575	0.193467	0.00000114718	65.5333	310.575					67.828	2446.47	0.199365	0.00000708138	67.828	2363.88	235.68	10762.2	0.710207	227.85	46.0039	10789.7	0.134233	0.00000509526	46.0039	10655.6
34.1776	253.711	0.0965398	29.6946	65.9206	309.894	0.193467	0.00000114467	65.9206	309.894					68.2272	2442.93	0.199365	0.00000730114	68.2272	2361.58	237.108	10569.2	0.710207	225.798	46.2726	10784.9	0.134233	0.00000500044	46.2726	10654.2
34.3708	281.515	0.0965398	31.2794	66.3079	308.934	0.193467	0.00000114112	66.3079	308.934					68.6263	2439.2	0.199365	0.00000754455	68.6263	2359.17	238.536	11109.5	0.710207	231.498	46.5413	10780.6	0.134233	0.00000482776	46.5413	10652.7
34.564	212.005	0.0965398	27.1444	66.6952	307.726	0.193467	0.00000113666	66.6952	307.726					69.0254	2435.23	0.199365	0.00000783316	69.0254	2356.68	239.964	10742.9	0.710207	227.646	46.8101	10776.5	0.134233	0.00000459306	46.8101	10651.2
34.7572	267.613	0.0965398	30.4973	67.0826	306.308	0.193467	0.00000113142	67.0826	306.308					69.4246	2431.2	0.199365	0.00000817378	69.4246	2354.14	241.392	10979.2	0.710207	230.137	47.0788	10772.2	0.134233	0.00000436573	47.0788	10649.6
34.9504	288.466	0.0965398	31.6632	67.4699	304.726	0.193467	0.00000112558	67.4699	304.726					69.8237	2427.31	0.199365	0.00000856404	69.8237	2351.58	242.82	11114.3	0.710207	231.548	47.3475	10767.8	0.134233	0.00000418792	47.3475	10648
