X_Sb70V	Y_Sb70V	ErrorX_Sb70V	ErrorY_Sb70V	X_Sb70Vmodel	Y_Sb70VCompton	Y_Sb70VEC	Y_Sb70VBkgmodel	X_Y70V	Y_Y70V	ErrorX_Y70V	ErrorY_Y70V	X_Y70VModel	Y_Y70VCompton	Y_Y70VEC	Y_Y70VBkgmodel	X_Y25V	Y_Y25V	ErrorX_Y25V	ErrorY_Y25V	X_Y25VModel	Y_Y25VCompton	Y_Y25VEC	Y_Y25VBkgmodel
178.361	327.08	0.152868	32.708	24.7684	266.147	5.71986E-17	268.551					26.7555	406.638	0.0000000350581	445.427					18.225	969.111	0	996.476
178.667	278.018	0.152868	30.1553	24.807	266.147	9.03935E-17	268.767					26.7948	406.638	0.0000000487991	445.496					18.2515	969.111	0	996.509
178.972	304.184	0.152868	31.5424	24.8456	266.147	1.42485E-16	268.985					26.8341	406.638	0.0000000677441	445.562					18.278	969.111	0	996.539
179.278	281.289	0.152868	30.3321	24.8842	266.147	2.24015E-16	269.206					26.8735	406.638	0.0000000937928	445.626					18.3046	969.111	0	996.565
179.584	340.163	0.152868	33.3557	24.9229	266.147	3.5129E-16	269.429					26.9128	406.638	0.00000012951	445.687					18.3311	969.111	0	996.589
179.89	313.997	0.152868	32.0471	24.9615	266.147	5.49455E-16	269.654					26.9521	406.638	0.000000178352	445.744					18.3577	969.111	0	996.609
180.195	268.205	0.152868	29.6183	25.0001	266.147	8.57192E-16	269.88					26.9914	406.638	0.000000244956	445.799					18.3842	969.111	0	996.626
180.501	287.83	0.152868	30.6828	25.0387	266.147	1.33384E-15	270.109					27.0308	406.638	0.000000335533	445.851					18.4108	969.111	0	996.639
180.807	245.31	0.152868	28.3259	25.0773	266.147	2.07017E-15	270.338					27.0701	406.638	0.000000458374	445.9					18.4373	969.111	0	996.649
181.113	320.538	0.152868	32.3792	25.1159	266.147	3.20471E-15	270.569					27.1094	406.638	0.000000624515	445.946					18.4638	969.111	0	996.656
181.418	310.726	0.152868	31.8798	25.1546	266.147	4.94822E-15	270.801					27.1487	406.638	0.0000008486	445.989					18.4904	969.111	0	996.66
181.724	317.267	0.152868	32.2136	25.1932	266.147	7.62059E-15	271.034					27.1881	406.638	0.00000115001	446.028					18.5169	969.111	0	996.66
182.03	317.267	0.152868	32.2136	25.2318	266.147	1.1706E-14	271.268					27.2274	406.638	0.0000015543	446.065					18.5435	969.111	0	996.658
182.335	323.809	0.152868	32.544	25.2704	266.147	1.79351E-14	271.503					27.2667	406.638	0.00000209512	446.098					18.57	969.111	0	996.653
182.641	366.329	0.152868	34.6149	25.309	266.147	2.74082E-14	271.738					27.306	406.638	0.00000281656	446.128					18.5966	969.111	0	996.645
182.947	291.101	0.152868	30.8566	25.3477	266.147	4.17768E-14	271.974					27.3453	406.638	0.00000377629	446.155					18.6231	969.111	0	996.635
183.253	307.455	0.152868	31.7116	25.3863	266.147	6.35139E-14	272.209					27.3847	406.638	0.00000504953	446.178					18.6496	969.111	0	996.621
183.558	349.975	0.152868	33.8334	25.4249	266.147	9.63121E-14	272.446					27.424	406.638	0.00000673401	446.198					18.6762	969.111	0	996.605
183.864	330.351	0.152868	32.8711	25.4635	266.147	1.45671E-13	272.682					27.4633	406.639	0.0000089564	446.215					18.7027	969.111	0	996.587
184.17	268.205	0.152868	29.6183	25.5021	266.147	2.19757E-13	272.919					27.5026	406.639	0.0000118804	446.228					18.7293	969.111	0	996.565
184.476	281.289	0.152868	30.3321	25.5407	266.147	3.30667E-13	273.156					27.542	406.639	0.0000157169	446.238					18.7558	969.111	0	996.541
184.781	294.372	0.152868	31.0295	25.5794	266.147	4.9627E-13	273.393					27.5813	406.639	0.0000207366	446.244					18.7824	969.111	0	996.514
185.087	304.184	0.152868	31.5424	25.618	266.147	7.4289E-13	273.63					27.6206	406.64	0.0000272865	446.247					18.8089	969.111	0	996.485
185.393	297.643	0.152868	31.2014	25.6566	266.147	1.1092E-12	273.867					27.6599	406.64	0.0000358093	446.246					18.8354	969.111	0	996.452
185.699	310.726	0.152868	31.8798	25.6952	266.147	1.65186E-12	274.105					27.6993	406.641	0.0000468685	446.242					18.862	969.111	0	996.417
186.004	313.997	0.152868	32.0471	25.7338	266.147	2.45367E-12	274.342					27.7386	406.641	0.0000611791	446.234					18.8885	969.111	0	996.38
186.31	300.913	0.152868	31.3724	25.7725	266.147	3.63528E-12	274.579					27.7779	406.642	0.0000796459	446.223					18.9151	969.111	0	996.339
186.616	330.351	0.152868	32.8711	25.8111	266.147	5.37202E-12	274.817					27.8172	406.643	0.00010341	446.208					18.9416	969.111	0	996.296
186.922	271.476	0.152868	29.7984	25.8497	266.147	7.91802E-12	275.054					27.8565	406.644	0.000133905	446.19					18.9682	969.111	0	996.251
187.227	323.809	0.152868	32.544	25.8883	266.147	1.16406E-11	275.292					27.8959	406.646	0.000172929	446.169					18.9947	969.111	0	996.204
187.533	385.954	0.152868	35.53	25.9269	266.147	1.70691E-11	275.529					27.9352	406.647	0.00022273	446.145					19.0212	969.111	0	996.154
187.839	346.705	0.152868	33.6749	25.9656	266.147	2.49647E-11	275.767					27.9745	406.649	0.000286105	446.117					19.0478	969.111	0	996.103
188.144	405.579	0.152868	36.4221	26.0042	266.147	3.64183E-11	276.005					28.0138	406.652	0.000366531	446.086					19.0743	969.111	0	996.049
188.45	294.372	0.152868	31.0295	26.0428	266.147	5.29899E-11	276.242					28.0532	406.655	0.000468309	446.052					19.1009	969.111	0	995.993
188.756	333.621	0.152868	33.0334	26.0814	266.147	7.69032E-11	276.48					28.0925	406.659	0.00059675	446.015					19.1274	969.111	0	995.935
189.062	281.289	0.152868	30.3321	26.12	266.147	1.1132E-10	276.719					28.1318	406.663	0.000758386	445.975					19.154	969.111	0	995.875
189.367	297.643	0.152868	31.2014	26.1586	266.147	1.60725E-10	276.957					28.1711	406.668	0.000961225	445.933					19.1805	969.111	0	995.813
189.673	310.726	0.152868	31.8798	26.1973	266.147	2.31458E-10	277.196					28.2105	406.675	0.00121506	445.887					19.207	969.111	0	995.749
189.979	336.892	0.152868	33.195	26.2359	266.147	3.3246E-10	277.434					28.2498	406.682	0.00153182	445.84					19.2336	969.111	0	995.683
190.285	271.476	0.152868	29.7984	26.2745	266.147	4.76304E-10	277.674					28.2891	406.691	0.00192599	445.79					19.2601	969.111	0	995.615
190.59	297.643	0.152868	31.2014	26.3131	266.147	6.80626E-10	277.913					28.3284	406.701	0.00241512	445.739					19.2867	969.111	0	995.545
190.896	382.683	0.152868	35.3791	26.3517	266.147	9.7009E-10	278.153					28.3677	406.714	0.00302038	445.686					19.3132	969.111	0	995.474
191.202	327.08	0.152868	32.708	26.3904	266.147	0.00000000137909	278.393					28.4071	406.728	0.00376722	445.631					19.3398	969.111	0	995.401
191.508	300.913	0.152868	31.3724	26.429	266.147	0.00000000195548	278.633					28.4464	406.745	0.00468618	445.576					19.3663	969.111	0	995.326
191.813	333.621	0.152868	33.0334	26.4676	266.147	0.00000000276563	278.874					28.4857	406.765	0.00581371	445.52					19.3929	969.111	0	995.249
192.119	307.455	0.152868	31.7116	26.5062	266.147	0.00000000390133	279.115					28.525	406.788	0.00719326	445.463					19.4194	969.111	0	995.171
192.425	359.788	0.152868	34.3044	26.5448	266.147	0.0000000054892	279.356					28.5644	406.815	0.00887637	445.407					19.4459	969.111	0	995.092
192.731	336.892	0.152868	33.195	26.5834	266.147	0.00000000770345	279.597					28.6037	406.846	0.010924	445.352					19.4725	969.111	0	995.011
193.036	353.246	0.152868	33.9911	26.6221	266.147	0.000000010783	279.838					28.643	406.882	0.0134081	445.299					19.499	969.111	0	994.928
193.342	297.643	0.152868	31.2014	26.6607	266.147	0.0000000150547	280.079					28.6823	406.924	0.0164131	445.248					19.5256	969.111	0	994.845
193.648	274.747	0.152868	29.9774	26.6993	266.147	0.0000000209645	280.32					28.7217	406.971	0.0200378	445.199					19.5521	969.111	0	994.76
193.953	245.31	0.152868	28.3259	26.7379	266.147	0.000000029119	280.561					28.761	407.026	0.0243976	445.155					19.5787	969.111	0	994.674
194.259	268.205	0.152868	29.6183	26.7765	266.147	0.0000000403409	280.802					28.8003	407.088	0.0296266	445.115					19.6052	969.111	0	994.586
194.565	274.747	0.152868	29.9774	26.8152	266.147	0.0000000557435	281.042					28.8396	407.159	0.0358801	445.081					19.6317	969.111	0	994.497
194.871	313.997	0.152868	32.0471	26.8538	266.147	0.0000000768284	281.282					28.8789	407.24	0.0433374	445.054					19.6583	969.111	0	994.408
195.176	333.621	0.152868	33.0334	26.8924	266.147	0.000000105615	281.521					28.9183	407.332	0.0522048	445.035					19.6848	969.111	0	994.317
195.482	291.101	0.152868	30.8566	26.931	266.147	0.000000144815	281.759					28.9576	407.436	0.0627184	445.025					19.7114	969.111	0	994.225
195.788	330.351	0.152868	32.8711	26.9696	266.147	0.000000198051	281.996					28.9969	407.552	0.0751479	445.025					19.7379	969.111	0	994.132
196.094	294.372	0.152868	31.0295	27.0082	266.147	0.000000270158	282.233					29.0362	407.684	0.0898001	445.038					19.7645	969.111	0	994.038
196.399	274.747	0.152868	29.9774	27.0469	266.147	0.00000036757	282.468					29.0756	407.831	0.107022	445.063					19.791	969.111	0	993.943
196.705	300.913	0.152868	31.3724	27.0855	266.147	0.000000498815	282.701					29.1149	407.996	0.127206	445.104					19.8175	969.111	0	993.847
197.011	317.267	0.152868	32.2136	27.1241	266.147	0.000000675178	282.933					29.1542	408.179	0.150793	445.161					19.8441	969.111	0	993.75
197.317	307.455	0.152868	31.7116	27.1627	266.147	0.00000091154	283.162					29.1935	408.383	0.178275	445.236					19.8706	969.111	0	993.653
197.622	317.267	0.152868	32.2136	27.2013	266.147	0.00000122747	283.39					29.2328	408.61	0.210202	445.331					19.8972	969.111	0	993.554
197.928	310.726	0.152868	31.8798	27.24	266.147	0.00000164865	283.615					29.2722	408.86	0.247185	445.448					19.9237	969.111	0	993.456
198.234	284.559	0.152868	30.508	27.2786	266.147	0.00000220862	283.837					29.3115	409.136	0.289897	445.588					19.9503	969.111	0	993.356
198.539	382.683	0.152868	35.3791	27.3172	266.147	0.00000295117	284.056					29.3508	409.439	0.339081	445.754					19.9768	969.111	0	993.256
198.845	333.621	0.152868	33.0334	27.3558	266.147	0.00000393319	284.272					29.3901	409.772	0.395549	445.948					20.0033	969.111	0	993.155
199.151	300.913	0.152868	31.3724	27.3944	266.147	0.00000522848	284.484					29.4295	410.135	0.460188	446.171					20.0299	969.111	0	993.054
199.457	376.142	0.152868	35.0754	27.433	266.147	0.00000693242	284.693					29.4688	410.532	0.533958	446.426					20.0564	969.111	0	992.952
199.762	281.289	0.152868	30.3321	27.4717	266.147	0.00000916795	284.897					29.5081	410.963	0.617897	446.714					20.083	969.111	0	992.85
200.068	320.538	0.152868	32.3792	27.5103	266.147	0.0000120931	285.098					29.5474	411.431	0.713121	447.038					20.1095	969.111	0	992.747
200.374	268.205	0.152868	29.6183	27.5489	266.147	0.0000159105	285.293					29.5868	411.937	0.82082	447.398					20.1361	969.111	0	992.644
200.68	313.997	0.152868	32.0471	27.5875	266.148	0.0000208789	285.483					29.6261	412.482	0.942258	447.798					20.1626	969.111	0	992.541
200.985	274.747	0.152868	29.9774	27.6261	266.148	0.0000273282	285.668					29.6654	413.069	1.07877	448.239					20.1891	969.111	0	992.437
201.291	310.726	0.152868	31.8798	27.6648	266.148	0.0000356774	285.847					29.7047	413.698	1.23176	448.722					20.2157	969.111	0	992.333
201.597	291.101	0.152868	30.8566	27.7034	266.149	0.0000464573	286.02					29.744	414.372	1.40269	449.248					20.2422	969.111	0	992.229
201.903	323.809	0.152868	32.544	27.742	266.149	0.0000603383	286.186					29.7834	415.089	1.59306	449.82					20.2688	969.111	0	992.125
202.208	307.455	0.152868	31.7116	27.7806	266.15	0.0000781647	286.346					29.8227	415.853	1.80444	450.437					20.2953	969.111	0	992.02
202.514	242.039	0.152868	28.1365	27.8192	266.151	0.000100997	286.499					29.862	416.663	2.0384	451.102					20.3219	969.111	0	991.915
202.82	300.913	0.152868	31.3724	27.8578	266.152	0.000130162	286.644					29.9013	417.52	2.29654	451.814					20.3484	969.111	0	991.81
203.126	327.08	0.152868	32.708	27.8965	266.153	0.000167316	286.782					29.9407	418.424	2.58045	452.574					20.3749	969.111	0	991.705
203.431	284.559	0.152868	30.508	27.9351	266.154	0.000214522	286.911					29.98	419.374	2.89171	453.383					20.4015	969.111	0	991.599
203.737	349.975	0.152868	33.8334	27.9737	266.156	0.000274336	287.033					30.0193	420.372	3.23185	454.239					20.428	969.111	0	991.494
204.043	268.205	0.152868	29.6183	28.0123	266.158	0.000349924	287.146					30.0586	421.415	3.60235	455.144					20.4546	969.111	0	991.389
204.348	317.267	0.152868	32.2136	28.0509	266.161	0.000445188	287.251					30.098	422.504	4.00459	456.095					20.4811	969.111	0	991.284
204.654	274.747	0.152868	29.9774	28.0896	266.164	0.000564926	287.346					30.1373	423.636	4.43984	457.092					20.5077	969.111	0	991.179
204.96	310.726	0.152868	31.8798	28.1282	266.167	0.00071502	287.433					30.1766	424.811	4.90924	458.134					20.5342	969.111	0	991.074
205.266	268.205	0.152868	29.6183	28.1668	266.172	0.00090266	287.511					30.2159	426.026	5.41375	459.219					20.5607	969.111	0	990.969
205.571	313.997	0.152868	32.0471	28.2054	266.177	0.0011366	287.58					30.2552	427.281	5.95416	460.345					20.5873	969.111	0	990.864
205.877	300.913	0.152868	31.3724	28.244	266.183	0.00142749	287.639					30.2946	428.571	6.531	461.51					20.6138	969.111	0	990.76
206.183	372.871	0.152868	34.9226	28.2826	266.19	0.00178819	287.688					30.3339	429.895	7.14457	462.711					20.6404	969.111	0	990.656
206.489	323.809	0.152868	32.544	28.3213	266.199	0.00223427	287.728					30.3732	431.25	7.7949	463.946					20.6669	969.111	0	990.551
206.794	320.538	0.152868	32.3792	28.3599	266.208	0.00278442	287.758					30.4125	432.632	8.48169	465.211					20.6935	969.111	0	990.448
207.1	300.913	0.152868	31.3724	28.3985	266.22	0.0034611	287.779					30.4519	434.039	9.20432	466.503					20.72	969.111	0	990.344
207.406	304.184	0.152868	31.5424	28.4371	266.234	0.00429113	287.79					30.4912	435.466	9.96181	467.819					20.7465	969.111	0	990.241
207.712	300.913	0.152868	31.3724	28.4757	266.25	0.00530649	287.792					30.5305	436.911	10.7528	469.155					20.7731	969.111	0	990.138
208.017	327.08	0.152868	32.708	28.5144	266.268	0.00654519	287.785					30.5698	438.368	11.5756	470.507					20.7996	969.111	0	990.035
208.323	340.163	0.152868	33.3557	28.553	266.289	0.00805223	287.769					30.6092	439.835	12.4281	471.87					20.8262	969.111	0	989.933
208.629	297.643	0.152868	31.2014	28.5916	266.314	0.00988072	287.744					30.6485	441.308	13.3076	473.241					20.8527	969.111	0	989.831
208.935	323.809	0.152868	32.544	28.6302	266.343	0.0120932	287.712					30.6878	442.781	14.2113	474.616					20.8793	969.111	0	989.729
209.24	287.83	0.152868	30.6828	28.6688	266.376	0.0147628	287.672					30.7271	444.252	15.1358	475.989					20.9058	969.111	0	989.628
209.546	340.163	0.152868	33.3557	28.7074	266.413	0.0179754	287.625					30.7664	445.715	16.0774	477.356					20.9324	969.111	0	989.527
209.852	389.225	0.152868	35.6802	28.7461	266.456	0.0218306	287.571					30.8058	447.168	17.0319	478.714					20.9589	969.111	0	989.427
210.157	333.621	0.152868	33.0334	28.7847	266.506	0.0264443	287.511					30.8451	448.606	17.9948	480.057					20.9854	969.111	0	989.327
210.463	278.018	0.152868	30.1553	28.8233	266.562	0.0319505	287.446					30.8844	450.025	18.9613	481.382					21.012	969.111	0	989.228
210.769	300.913	0.152868	31.3724	28.8619	266.626	0.0385036	287.376					30.9237	451.422	19.9263	482.685					21.0385	969.111	0	989.129
211.075	349.975	0.152868	33.8334	28.9005	266.698	0.0462812	287.303					30.9631	452.794	20.8845	483.961					21.0651	969.111	0	989.031
211.38	356.517	0.152868	34.1481	28.9392	266.779	0.0554863	287.227					31.0024	454.136	21.8302	485.207					21.0916	969.111	0	988.933
211.686	281.289	0.152868	30.3321	28.9778	266.871	0.0663508	287.15					31.0417	455.446	22.7578	486.42					21.1182	969.111	0	988.836
211.992	333.621	0.152868	33.0334	29.0164	266.974	0.079138	287.072					31.081	456.722	23.6613	487.595					21.1447	969.111	0	988.739
212.298	346.705	0.152868	33.6749	29.055	267.089	0.0941463	286.995					31.1204	457.961	24.5349	488.73					21.1712	969.111	0	988.643
212.603	336.892	0.152868	33.195	29.0936	267.218	0.111712	286.92					31.1597	459.159	25.3728	489.823					21.1978	969.111	0	988.547
212.909	320.538	0.152868	32.3792	29.1322	267.362	0.132213	286.848					31.199	460.317	26.1692	490.87					21.2243	969.111	0	988.453
213.215	356.517	0.152868	34.1481	29.1709	267.522	0.156074	286.782					31.2383	461.431	26.9184	491.87					21.2509	969.111	0	988.358
213.521	327.08	0.152868	32.708	29.2095	267.699	0.183765	286.722					31.2776	462.501	27.6151	492.82					21.2774	969.111	0	988.265
213.826	343.434	0.152868	33.5157	29.2481	267.895	0.215811	286.67					31.317	463.526	28.254	493.72					21.304	969.111	0	988.172
214.132	294.372	0.152868	31.0295	29.2867	268.111	0.252793	286.627					31.3563	464.504	28.8305	494.567					21.3305	969.111	0	988.079
214.438	297.643	0.152868	31.2014	29.3253	268.348	0.295348	286.596					31.3956	465.435	29.3401	495.362					21.357	969.111	0	987.987
214.743	320.538	0.152868	32.3792	29.364	268.608	0.344177	286.578					31.4349	466.319	29.7788	496.102					21.3836	969.111	0	987.896
215.049	291.101	0.152868	30.8566	29.4026	268.893	0.400045	286.575					31.4743	467.157	30.1433	496.789					21.4101	969.111	0	987.805
215.355	294.372	0.152868	31.0295	29.4412	269.203	0.463783	286.589					31.5136	467.948	30.4308	497.422					21.4367	969.111	0	987.715
215.661	307.455	0.152868	31.7116	29.4798	269.541	0.536289	286.621					31.5529	468.692	30.6388	498.002					21.4632	969.111	0	987.625
215.966	271.476	0.152868	29.7984	29.5184	269.908	0.618532	286.673					31.5922	469.391	30.7658	498.529					21.4898	969.111	0	987.536
216.272	287.83	0.152868	30.6828	29.5571	270.305	0.711548	286.748					31.6315	470.046	30.8108	499.005					21.5163	969.111	0	987.448
216.578	274.747	0.152868	29.9774	29.5957	270.733	0.816442	286.846					31.6709	470.658	30.7733	499.429					21.5428	969.111	0	987.36
216.884	317.267	0.152868	32.2136	29.6343	271.193	0.934382	286.97					31.7102	471.227	30.6537	499.804					21.5694	969.111	0	987.273
217.189	343.434	0.152868	33.5157	29.6729	271.688	1.0666	287.12					31.7495	471.756	30.4529	500.131					21.5959	969.111	0	987.187
217.495	274.747	0.152868	29.9774	29.7115	272.218	1.2144	287.299					31.7888	472.246	30.1726	500.412					21.6225	969.111	0	987.101
217.801	353.246	0.152868	33.9911	29.7501	272.783	1.3791	287.508					31.8282	472.699	29.815	500.648					21.649	969.111	0	987.016
218.107	304.184	0.152868	31.5424	29.7888	273.385	1.56211	287.748					31.8675	473.115	29.3828	500.842					21.6756	969.111	0	986.932
218.412	376.142	0.152868	35.0754	29.8274	274.025	1.76484	288.021					31.9068	473.498	28.8795	500.996					21.7021	969.111	0	986.849
218.718	333.621	0.152868	33.0334	29.866	274.702	1.98873	288.326					31.9461	473.849	28.3089	501.113					21.7286	969.111	0	986.766
219.024	287.83	0.152868	30.6828	29.9046	275.418	2.23526	288.665					31.9855	474.169	27.6755	501.193					21.7552	969.111	0	986.684
219.33	320.538	0.152868	32.3792	29.9432	276.172	2.50586	289.039					32.0248	474.461	26.9839	501.24					21.7817	969.111	0	986.602
219.635	369.6	0.152868	34.7691	29.9819	276.964	2.80199	289.449					32.0641	474.726	26.2392	501.257					21.8083	969.111	0	986.521
219.941	323.809	0.152868	32.544	30.0205	277.795	3.12503	289.893					32.1034	474.966	25.4469	501.245					21.8348	969.111	0	986.441
220.247	327.08	0.152868	32.708	30.0591	278.663	3.47632	290.372					32.1427	475.183	24.6125	501.206					21.8614	969.111	0	986.361
220.552	261.664	0.152868	29.2549	30.0977	279.568	3.85713	290.887					32.1821	475.378	23.7418	501.143					21.8879	969.111	0	986.282
220.858	307.455	0.152868	31.7116	30.1363	280.508	4.26863	291.435					32.2214	475.554	22.8408	501.059					21.9144	969.111	0	986.204
221.164	251.851	0.152868	28.7011	30.1749	281.484	4.71184	292.018					32.2607	475.711	21.9151	500.955					21.941	969.111	0	986.126
221.47	327.08	0.152868	32.708	30.2136	282.492	5.18767	292.633					32.3	475.852	20.9708	500.833					21.9675	969.111	0	986.049
221.775	333.621	0.152868	33.0334	30.2522	283.532	5.69682	293.279					32.3394	475.977	20.0136	500.696					21.9941	969.111	0	985.973
222.081	297.643	0.152868	31.2014	30.2908	284.602	6.23981	293.955					32.3787	476.088	19.0489	500.545					22.0206	969.111	0	985.897
222.387	287.83	0.152868	30.6828	30.3294	285.7	6.81693	294.659					32.418	476.186	18.0823	500.382					22.0472	969.111	0	985.822
